罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,市川,大野駅前交番,122033,千葉県,市川市,南大野２丁目,2018-05-19,17,一戸建住宅,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,市川,国分交番,122033,千葉県,市川市,曽谷２丁目,2018-07-20,17,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,市川,国分交番,122033,千葉県,市川市,東国分１丁目,2018-12-28,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市川,中国分交番,122033,千葉県,市川市,北国分１丁目,2018-03-20,00,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市川,原木交番,122033,千葉県,市川市,高谷２丁目,2018-04-12,23,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市川,南八幡交番,122033,千葉県,市川市,鬼高１丁目,2018-08-20,13,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市川,南八幡交番,122033,千葉県,市川市,鬼高２丁目,2018-05-12,22,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,市川,南八幡交番,122033,千葉県,市川市,鬼高３丁目,2018-05-12,07,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,市川,南八幡交番,122033,千葉県,市川市,南八幡４丁目,不明,不明,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市川,南八幡交番,122033,千葉県,市川市,南八幡４丁目,2018-10-15,17,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市川,本八幡交番,122033,千葉県,市川市,平田２丁目,2018-09-18,08,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,市川,本八幡交番,122033,千葉県,市川市,八幡２丁目,2018-04-10,17,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,市川,若宮交番,122033,千葉県,市川市,鬼越１丁目,2018-10-17,22,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市川,柏井交番,122033,千葉県,市川市,北方町４丁目,2018-09-24,14,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市川,柏井交番,122033,千葉県,市川市,宮久保５丁目,2018-05-12,18,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市川,柏井交番,122033,千葉県,市川市,宮久保６丁目,2018-05-06,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,浦安,浦安駅前交番,122271,千葉県,浦安市,当代島１丁目,2018-07-16,12,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,浦安,浦安駅前交番,122271,千葉県,浦安市,当代島３丁目,2017-12-23,12,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,浦安,浦安駅前交番,122271,千葉県,浦安市,当代島３丁目,2018-07-05,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,浦安,浦安駅前交番,122271,千葉県,浦安市,猫実２丁目,2018-02-22,08,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,浦安,浦安駅前交番,122271,千葉県,浦安市,猫実４丁目,2018-01-01,17,４階建て以上共同住宅,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,浦安,新浦安駅前交番,122271,千葉県,浦安市,海楽１丁目,2018-06-11,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,浦安,富岡交番,122271,千葉県,浦安市,今川３丁目,2018-07-10,10,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,浦安,富士見交番,122271,千葉県,浦安市,東野１丁目,2018-01-19,21,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,浦安,富士見交番,122271,千葉県,浦安市,東野２丁目,2018-08-16,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,浦安,富士見交番,122271,千葉県,浦安市,富士見２丁目,2018-07-28,20,４階建て以上共同住宅,キーなし,なし,なし
窃盗,オートバイ盗,浦安,日の出交番,122271,千葉県,浦安市,日の出４丁目,2018-04-20,23,４階建て以上共同住宅,キーなし,なし,なし
窃盗,オートバイ盗,松戸,北松戸交番,122076,千葉県,松戸市,上本郷,2018-07-02,23,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,北松戸交番,122076,千葉県,松戸市,上本郷,2018-07-16,10,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,北松戸交番,122076,千葉県,松戸市,新作,2018-07-08,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,北松戸交番,122076,千葉県,松戸市,中和倉,2018-04-26,21,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,北松戸交番,122076,千葉県,松戸市,南花島３丁目,2017-05-12,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,北松戸交番,122076,千葉県,松戸市,南花島３丁目,2018-02-24,12,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,新松戸交番,122076,千葉県,松戸市,新松戸１丁目,2018-07-20,12,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,新松戸交番,122076,千葉県,松戸市,新松戸１丁目,2018-09-20,10,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,新松戸交番,122076,千葉県,松戸市,新松戸６丁目,2018-02-26,02,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,新松戸交番,122076,千葉県,松戸市,横須賀２丁目,不明,不明,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,新松戸交番,122076,千葉県,松戸市,新松戸南１丁目,2018-07-11,21,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,新松戸交番,122076,千葉県,松戸市,新松戸北１丁目,2018-04-04,16,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,東松戸交番,122076,千葉県,松戸市,高塚新田,2018-08-05,13,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,東松戸交番,122076,千葉県,松戸市,高塚新田,2018-12-26,18,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,東松戸交番,122076,千葉県,松戸市,高塚新田,2018-12-26,23,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,東松戸交番,122076,千葉県,松戸市,牧の原,2018-03-04,17,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,二十世紀が丘交番,122076,千葉県,松戸市,二十世紀が丘萩町,2018-06-09,00,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,松戸駅前交番,122076,千葉県,松戸市,古ケ崎,2018-03-31,10,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,松戸駅前交番,122076,千葉県,松戸市,古ケ崎,2018-07-06,08,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,松戸駅前交番,122076,千葉県,松戸市,古ケ崎,2018-12-22,09,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,松戸駅前交番,122076,千葉県,松戸市,小山,2018-09-27,17,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,松戸駅前交番,122076,千葉県,松戸市,樋野口,2015-11-01,07,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,松戸駅前交番,122076,千葉県,松戸市,樋野口,2018-05-03,11,一戸建住宅,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,松戸駅前交番,122076,千葉県,松戸市,樋野口,2018-05-04,07,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,松戸駅前交番,122076,千葉県,松戸市,本町,不明,不明,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,松戸駅前交番,122076,千葉県,松戸市,松戸,2018-02-22,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,松戸駅前交番,122076,千葉県,松戸市,松戸,2018-02-25,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,松戸駅前交番,122076,千葉県,松戸市,松戸,2018-02-25,21,一戸建住宅,キーなし,なし,なし
窃盗,オートバイ盗,松戸,松戸駅前交番,122076,千葉県,松戸市,松戸,2018-05-03,16,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,松戸駅前交番,122076,千葉県,松戸市,松戸,2018-05-17,05,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,松戸駅前交番,122076,千葉県,松戸市,松戸,2018-07-05,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,松飛台交番,122076,千葉県,松戸市,牧の原２丁目,2018-01-26,23,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,松飛台交番,122076,千葉県,松戸市,五香西１丁目,2018-08-01,不明,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,馬橋西交番,122076,千葉県,松戸市,西馬橋３丁目,2018-08-24,21,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,稔台交番,122076,千葉県,松戸市,稔台１丁目,2017-08-05,17,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,稔台交番,122076,千葉県,松戸市,稔台１丁目,2018-06-13,19,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,稔台交番,122076,千葉県,松戸市,稔台７丁目,2018-09-27,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,稔台交番,122076,千葉県,松戸市,稔台８丁目,2018-03-29,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,矢切交番,122076,千葉県,松戸市,,2018-05-15,17,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,矢切交番,122076,千葉県,松戸市,上矢切,2018-02-23,16,一戸建住宅,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,矢切交番,122076,千葉県,松戸市,栗山,2018-02-26,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,矢切交番,122076,千葉県,松戸市,栗山,2018-02-26,23,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,矢切交番,122076,千葉県,松戸市,三矢小台４丁目,2018-04-01,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,八柱交番,122076,千葉県,松戸市,河原塚,2018-01-01,不明,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,八柱交番,122076,千葉県,松戸市,千駄堀,2018-01-26,07,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,八柱交番,122076,千葉県,松戸市,日暮３丁目,2018-02-05,15,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,八柱交番,122076,千葉県,松戸市,日暮７丁目,2018-04-11,17,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,八柱交番,122076,千葉県,松戸市,日暮８丁目,不明,不明,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,栄町交番,122076,千葉県,松戸市,古ケ崎３丁目,2018-06-18,20,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,栄町交番,122076,千葉県,松戸市,古ケ崎４丁目,2018-03-22,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,栄町交番,122076,千葉県,松戸市,栄町８丁目,2018-04-15,00,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,松戸,栄町交番,122076,千葉県,松戸市,新作,2018-06-11,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松戸,栄町交番,122076,千葉県,松戸市,中根長津町,2018-11-18,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,野田,川間駅前交番,122084,千葉県,野田市,尾崎,2018-01-09,07,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
